id,t_depart_secs,t_arrival_secs,t_traveltime_secs,origin,destiny,route_detail,route_path_num,is_attended,has_finished
883,320,660,340,14/15to14/14,1/5to0/5,14/15to14/14:14/14to13/14:13/14to12/14:12/14to11/14:11/14to10/14:10/14to9/14:9/14to8/14:8/14to7/14:7/14to6/14:6/14to5/14:5/14to4/14:4/14to3/14:3/14to2/14:2/14to1/14:1/14to1/13:1/13to1/12:1/12to1/11:1/11to1/10:1/10to1/9:1/9to1/8:1/8to1/7:1/7to1/6:1/6to1/5:1/5to0/5:,24,False,True
3340,320,472,152,13/3to12/3,12/15totop12,13/3to12/3:12/3to12/4:12/4to12/5:12/5to12/6:12/6to12/7:12/7to12/8:12/8to12/9:12/9to12/10:12/10to12/11:12/11to12/12:12/12to12/13:12/13to12/14:12/14to12/15:12/15totop12:,14,False,True
2676,320,572,252,9/4to9/3,2/15totop2,9/4to9/3:9/3to8/3:8/3to7/3:7/3to6/3:6/3to5/3:5/3to4/3:4/3to3/3:3/3to2/3:2/3to2/4:2/4to2/5:2/5to2/6:2/6to2/7:2/7to2/8:2/8to2/9:2/9to2/10:2/10to2/11:2/11to2/12:2/12to2/13:2/13to2/14:2/14to2/15:2/15totop2:,21,False,True
2674,320,438,118,8/0to9/0,14/2to14/3,8/0to9/0:9/0to10/0:10/0to10/1:10/1to10/2:10/2to11/2:11/2to12/2:12/2to13/2:13/2to14/2:14/2to14/3:,9,False,True
2400,320,435,115,8/2to8/3,9/10to9/11,8/2to8/3:8/3to8/4:8/4to8/5:8/5to8/6:8/6to8/7:8/7to8/8:8/8to8/9:8/9to8/10:8/10to9/10:9/10to9/11:,10,True,True
1149,321,466,145,2/6to2/7,9/9to9/10,2/6to2/7:2/7to2/8:2/8to2/9:2/9to3/9:3/9to4/9:4/9to5/9:5/9to6/9:6/9to7/9:7/9to8/9:8/9to9/9:9/9to9/10:,11,False,True
284,321,753,432,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,True,True
2602,321,507,186,8/7to8/8,2/15to1/15,8/7to8/8:8/8to7/8:7/8to6/8:6/8to5/8:5/8to4/8:4/8to3/8:3/8to2/8:2/8to2/9:2/9to2/10:2/10to2/11:2/11to2/12:2/12to2/13:2/13to2/14:2/14to2/15:2/15to1/15:,15,True,True
2361,322,489,167,8/10to8/11,7/0to6/0,8/10to8/11:8/11to7/11:7/11to7/10:7/10to7/9:7/9to7/8:7/8to7/7:7/7to7/6:7/6to7/5:7/5to7/4:7/4to7/3:7/3to7/2:7/2to7/1:7/1to7/0:7/0to6/0:,14,True,True
1227,322,466,144,13/13to12/13,10/6to10/5,13/13to12/13:12/13to12/12:12/12to12/11:12/11to12/10:12/10to12/9:12/9to12/8:12/8to12/7:12/7to12/6:12/6to11/6:11/6to10/6:10/6to10/5:,11,True,True
540,322,479,157,3/6to4/6,6/15to7/15,3/6to4/6:4/6to4/7:4/7to4/8:4/8to4/9:4/9to4/10:4/10to4/11:4/11to4/12:4/12to4/13:4/13to4/14:4/14to4/15:4/15to5/15:5/15to6/15:6/15to7/15:,13,True,True
2476,322,515,193,13/0to12/0,10/12to9/12,13/0to12/0:12/0to12/1:12/1to12/2:12/2to12/3:12/3to12/4:12/4to12/5:12/5to12/6:12/6to12/7:12/7to12/8:12/8to12/9:12/9to12/10:12/10to12/11:12/11to11/11:11/11to10/11:10/11to10/12:10/12to9/12:,16,True,True
100,322,759,437,left0to0/0,15/15totop15,left0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to1/13:1/13to2/13:2/13to3/13:3/13to4/13:4/13to5/13:5/13to6/13:6/13to7/13:7/13to8/13:8/13to9/13:9/13to10/13:10/13to10/14:10/14to11/14:11/14to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15totop15:,32,True,True
2823,322,453,131,9/9to10/9,12/4to13/4,9/9to10/9:10/9to10/8:10/8to10/7:10/7to11/7:11/7to11/6:11/6to11/5:11/5to11/4:11/4to12/4:12/4to13/4:,9,True,True
229,322,748,426,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to11/14:11/14to10/14:10/14to9/14:9/14to8/14:8/14to7/14:7/14to6/14:6/14to5/14:5/14to4/14:4/14to3/14:3/14to2/14:2/14to1/14:1/14to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,True,True
1203,323,557,234,2/7to2/8,12/4to13/4,2/7to2/8:2/8to3/8:3/8to4/8:4/8to5/8:5/8to6/8:6/8to7/8:7/8to8/8:8/8to9/8:9/8to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to11/4:11/4to12/4:12/4to13/4:,16,False,True
3154,323,396,73,8/3to8/4,10/2to9/2,8/3to8/4:8/4to8/3:8/3to9/3:9/3to10/3:10/3to10/2:10/2to9/2:,6,True,True
226,324,762,438,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,True,True
152,324,803,479,left0to0/0,15/15totop15,left0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to1/14:1/14to2/14:2/14to3/14:3/14to4/14:4/14to5/14:5/14to6/14:6/14to7/14:7/14to8/14:8/14to9/14:9/14to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15totop15:,32,True,True
2368,324,454,130,14/12to13/12,13/3to14/3,14/12to13/12:13/12to13/11:13/11to13/10:13/10to13/9:13/9to13/8:13/8to13/7:13/7to13/6:13/6to13/5:13/5to13/4:13/4to13/3:13/3to14/3:,11,False,True
2718,324,578,254,12/6to12/7,3/13to3/14,12/6to12/7:12/7to11/7:11/7to10/7:10/7to9/7:9/7to8/7:8/7to7/7:7/7to6/7:6/7to5/7:5/7to4/7:4/7to3/7:3/7to3/8:3/8to3/9:3/9to3/10:3/10to3/11:3/11to3/12:3/12to3/13:3/13to3/14:,17,False,True
628,325,519,194,9/13to9/14,13/4to13/3,9/13to9/14:9/14to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to11/4:11/4to12/4:12/4to13/4:13/4to13/3:,16,False,True
1737,325,472,147,8/12to8/11,13/13to13/12,8/12to8/11:8/11to8/12:8/12to8/13:8/13to9/13:9/13to10/13:10/13to11/13:11/13to12/13:12/13to13/13:13/13to13/12:,9,True,True
128,326,816,490,left0to0/0,15/15totop15,left0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to1/14:1/14to2/14:2/14to3/14:3/14to4/14:4/14to5/14:5/14to6/14:6/14to7/14:7/14to8/14:8/14to9/14:9/14to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15totop15:,32,True,True
2902,326,494,168,11/1to11/2,5/7to4/7,11/1to11/2:11/2to10/2:10/2to9/2:9/2to8/2:8/2to7/2:7/2to6/2:6/2to5/2:5/2to5/3:5/3to5/4:5/4to5/5:5/5to5/6:5/6to5/7:5/7to4/7:,13,True,True
640,326,454,128,1/14to1/13,7/11to8/11,1/14to1/13:1/13to1/12:1/12to1/11:1/11to2/11:2/11to3/11:3/11to4/11:4/11to5/11:5/11to6/11:6/11to7/11:7/11to8/11:,10,False,True
2165,326,365,39,14/3to15/3,15/1toright1,14/3to15/3:15/3to15/2:15/2to15/1:15/1toright1:,4,True,True
2397,327,351,24,14/9to13/9,13/9to12/9,14/9to13/9:13/9to12/9:,2,True,True
2542,327,412,85,10/5to11/5,12/0tobottom12,10/5to11/5:11/5to11/4:11/4to11/3:11/3to11/2:11/2to11/1:11/1to11/0:11/0to12/0:12/0tobottom12:,8,False,True
2274,327,545,218,12/1to12/0,1/3to0/3,12/1to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to1/1:1/1to1/2:1/2to1/3:1/3to0/3:,16,True,True
916,327,510,183,top15to15/15,10/7to10/6,top15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to12/14:12/14to12/13:12/13to12/12:12/12to12/11:12/11to12/10:12/10to12/9:12/9to11/9:11/9to10/9:10/9to10/8:10/8to10/7:10/7to10/6:,15,True,True
2158,328,507,179,2/5to1/5,7/11to7/12,2/5to1/5:1/5to1/6:1/6to1/7:1/7to1/8:1/8to1/9:1/9to1/10:1/10to1/11:1/11to2/11:2/11to3/11:3/11to4/11:4/11to5/11:5/11to6/11:6/11to7/11:7/11to7/12:,14,False,True
1390,328,351,23,1/9to1/10,1/10to1/9,1/9to1/10:1/10to1/9:,2,False,True
1437,328,537,209,12/12to12/13,1/15totop1,12/12to12/13:12/13to12/14:12/14to11/14:11/14to10/14:10/14to9/14:9/14to8/14:8/14to7/14:7/14to6/14:6/14to5/14:5/14to4/14:4/14to3/14:3/14to2/14:2/14to1/14:1/14to1/15:1/15totop1:,15,True,True
2266,328,497,169,3/5to2/5,0/15totop0,3/5to2/5:2/5to1/5:1/5to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,14,True,True
2562,328,448,120,1/3to1/4,0/10toleft10,1/3to1/4:1/4to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10toleft10:,9,False,True
2634,329,466,137,10/11to10/10,5/13to5/14,10/11to10/10:10/10to9/10:9/10to8/10:8/10to7/10:7/10to6/10:6/10to5/10:5/10to5/11:5/11to5/12:5/12to5/13:5/13to5/14:,10,False,True
1069,330,506,176,4/9to4/10,0/8toleft8,4/9to4/10:4/10to3/10:3/10to2/10:2/10to1/10:1/10to0/10:0/10to0/9:0/9to0/8:0/8toleft8:,8,False,True
2481,331,688,357,1/12to1/13,15/1toright1,1/12to1/13:1/13to1/12:1/12to1/11:1/11to1/10:1/10to1/9:1/9to1/8:1/8to1/7:1/7to1/6:1/6to1/5:1/5to1/4:1/4to1/3:1/3to1/2:1/2to2/2:2/2to3/2:3/2to4/2:4/2to5/2:5/2to6/2:6/2to7/2:7/2to8/2:8/2to9/2:9/2to10/2:10/2to10/1:10/1to11/1:11/1to12/1:12/1to13/1:13/1to14/1:14/1to15/1:15/1toright1:,28,True,True
2515,331,437,106,10/13to9/13,7/8to6/8,10/13to9/13:9/13to8/13:8/13to7/13:7/13to7/12:7/12to7/11:7/11to7/10:7/10to7/9:7/9to7/8:7/8to6/8:,9,True,True
2571,332,600,268,12/3to11/3,0/10toleft10,12/3to11/3:11/3to10/3:10/3to9/3:9/3to8/3:8/3to7/3:7/3to6/3:6/3to5/3:5/3to4/3:4/3to3/3:3/3to2/3:2/3to1/3:1/3to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10toleft10:,20,True,True
611,332,593,261,right1to15/1,6/12to6/13,right1to15/1:15/1to14/1:14/1to13/1:13/1to12/1:12/1to11/1:11/1to10/1:10/1to9/1:9/1to8/1:8/1to7/1:7/1to6/1:6/1to6/2:6/2to6/3:6/3to6/4:6/4to6/5:6/5to6/6:6/6to6/7:6/7to6/8:6/8to6/9:6/9to6/10:6/10to6/11:6/11to6/12:6/12to6/13:,22,True,True
632,333,514,181,7/1to7/0,6/13to6/14,7/1to7/0:7/0to6/0:6/0to6/1:6/1to6/2:6/2to6/3:6/3to6/4:6/4to6/5:6/5to6/6:6/6to6/7:6/7to6/8:6/8to6/9:6/9to6/10:6/10to6/11:6/11to6/12:6/12to6/13:6/13to6/14:,16,False,True
271,333,753,420,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,False,True
1295,334,665,331,15/2to14/2,3/15totop3,15/2to14/2:14/2to13/2:13/2to12/2:12/2to11/2:11/2to10/2:10/2to9/2:9/2to8/2:8/2to7/2:7/2to6/2:6/2to5/2:5/2to4/2:4/2to3/2:3/2to3/3:3/3to3/4:3/4to3/5:3/5to3/6:3/6to3/7:3/7to3/8:3/8to3/9:3/9to3/10:3/10to3/11:3/11to3/12:3/12to3/13:3/13to3/14:3/14to3/15:3/15totop3:,26,False,True
3164,334,396,62,14/11to15/11,15/15toright15,14/11to15/11:15/11to15/12:15/12to15/13:15/13to15/14:15/14to15/15:15/15toright15:,6,True,True
3136,334,492,158,11/5to11/6,4/5to5/5,11/5to11/6:11/6to10/6:10/6to9/6:9/6to8/6:8/6to7/6:7/6to6/6:6/6to5/6:5/6to4/6:4/6to4/5:4/5to5/5:,10,False,True
3015,334,562,228,12/13to12/14,6/4to6/3,12/13to12/14:12/14to11/14:11/14to10/14:10/14to9/14:9/14to8/14:8/14to7/14:7/14to6/14:6/14to6/13:6/13to6/12:6/12to6/11:6/11to6/10:6/10to6/9:6/9to6/8:6/8to6/7:6/7to6/6:6/6to6/5:6/5to6/4:6/4to6/3:,18,True,True
615,335,479,144,4/13to4/14,12/14to12/15,4/13to4/14:4/14to5/14:5/14to6/14:6/14to7/14:7/14to8/14:8/14to9/14:9/14to10/14:10/14to11/14:11/14to12/14:12/14to12/15:,10,False,True
2910,335,510,175,3/0to2/0,0/11toleft11,3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11toleft11:,15,False,True
2525,335,498,163,1/15to2/15,4/6to4/7,1/15to2/15:2/15to2/14:2/14to2/13:2/13to2/12:2/12to2/11:2/11to2/10:2/10to2/9:2/9to2/8:2/8to2/7:2/7to2/6:2/6to3/6:3/6to4/6:4/6to4/7:,13,False,True
1325,336,386,50,top1to1/15,1/12to1/11,top1to1/15:1/15to1/14:1/14to1/13:1/13to1/12:1/12to1/11:,5,True,True
2503,336,419,83,10/12to9/12,7/15to8/15,10/12to9/12:9/12to8/12:8/12to7/12:7/12to7/13:7/13to7/14:7/14to7/15:7/15to8/15:,7,True,True
780,336,376,40,11/2to11/1,12/0tobottom12,11/2to11/1:11/1to11/0:11/0to12/0:12/0tobottom12:,4,True,True
2126,337,494,157,0/4to1/4,9/5to9/4,0/4to1/4:1/4to1/5:1/5to2/5:2/5to3/5:3/5to4/5:4/5to5/5:5/5to6/5:6/5to7/5:7/5to8/5:8/5to9/5:9/5to9/4:,11,True,True
2663,337,549,212,12/12to12/13,0/14toleft14,12/12to12/13:12/13to12/14:12/14to11/14:11/14to10/14:10/14to9/14:9/14to8/14:8/14to7/14:7/14to6/14:6/14to5/14:5/14to4/14:4/14to3/14:3/14to2/14:2/14to1/14:1/14to0/14:0/14toleft14:,15,True,True
2118,337,546,209,right15to15/15,0/15toleft15,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15toleft15:,17,True,True
1272,338,414,76,1/10to1/11,0/15totop0,1/10to1/11:1/11to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,7,True,True
256,338,756,418,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,False,True
1522,338,660,322,1/15to2/15,12/1to12/2,1/15to2/15:2/15to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to11/1:11/1to12/1:12/1to12/2:,26,False,True
22,339,713,374,left15to0/15,15/0tobottom15,left15to0/15:0/15to1/15:1/15to2/15:2/15to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,False,True
3171,339,511,172,2/1to3/1,6/10to6/9,2/1to3/1:3/1to3/2:3/2to3/3:3/3to3/4:3/4to3/5:3/5to3/6:3/6to3/7:3/7to3/8:3/8to3/9:3/9to3/10:3/10to4/10:4/10to5/10:5/10to6/10:6/10to6/9:,14,False,True
1808,340,448,108,8/5to8/6,4/9to5/9,8/5to8/6:8/6to7/6:7/6to6/6:6/6to5/6:5/6to4/6:4/6to4/7:4/7to4/8:4/8to4/9:4/9to5/9:,9,False,True
1489,340,639,299,2/3to2/2,14/12to15/12,2/3to2/2:2/2to3/2:3/2to4/2:4/2to5/2:5/2to6/2:6/2to7/2:7/2to8/2:8/2to9/2:9/2to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to11/12:11/12to12/12:12/12to13/12:13/12to14/12:14/12to15/12:,24,False,True
3014,340,560,220,9/4to9/3,0/7toleft7,9/4to9/3:9/3to8/3:8/3to7/3:7/3to6/3:6/3to5/3:5/3to4/3:4/3to3/3:3/3to2/3:2/3to1/3:1/3to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7toleft7:,15,True,True
604,340,516,176,14/6to13/6,8/10to8/11,14/6to13/6:13/6to12/6:12/6to11/6:11/6to10/6:10/6to9/6:9/6to8/6:8/6to8/7:8/7to8/8:8/8to8/9:8/9to8/10:8/10to8/11:,11,True,True
1271,340,568,228,2/10to3/10,10/2to9/2,2/10to3/10:3/10to4/10:4/10to5/10:5/10to6/10:6/10to7/10:7/10to8/10:8/10to9/10:9/10to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to9/2:,17,False,True
3092,341,388,47,3/7to3/6,3/4to3/3,3/7to3/6:3/6to3/5:3/5to3/4:3/4to3/3:,4,False,True
1867,341,467,126,2/12to2/13,8/15totop8,2/12to2/13:2/13to2/14:2/14to2/15:2/15to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to8/15:8/15totop8:,10,True,True
2081,342,591,249,12/1to11/1,5/12to4/12,12/1to11/1:11/1to10/1:10/1to9/1:9/1to8/1:8/1to7/1:7/1to6/1:6/1to5/1:5/1to5/2:5/2to5/3:5/3to5/4:5/4to5/5:5/5to5/6:5/6to5/7:5/7to5/8:5/8to5/9:5/9to5/10:5/10to5/11:5/11to5/12:5/12to4/12:,19,False,True
1253,342,666,324,0/14to1/14,13/4to14/4,0/14to1/14:1/14to2/14:2/14to3/14:3/14to4/14:4/14to5/14:5/14to6/14:6/14to7/14:7/14to8/14:8/14to9/14:9/14to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to11/4:11/4to12/4:12/4to13/4:13/4to14/4:,24,False,True
2708,342,520,178,4/10to5/10,15/8toright8,4/10to5/10:5/10to5/9:5/9to6/9:6/9to7/9:7/9to8/9:8/9to9/9:9/9to10/9:10/9to10/8:10/8to11/8:11/8to12/8:12/8to13/8:13/8to14/8:14/8to15/8:15/8toright8:,14,True,True
2636,343,586,243,15/3to14/3,3/7to3/8,15/3to14/3:14/3to13/3:13/3to12/3:12/3to11/3:11/3to10/3:10/3to9/3:9/3to8/3:8/3to7/3:7/3to6/3:6/3to5/3:5/3to4/3:4/3to3/3:3/3to3/4:3/4to3/5:3/5to3/6:3/6to3/7:3/7to3/8:,17,False,True
3334,343,417,74,10/6to9/6,8/3to9/3,10/6to9/6:9/6to8/6:8/6to8/5:8/5to8/4:8/4to8/3:8/3to9/3:,6,False,True
184,344,757,413,left0to0/0,15/15totop15,left0to0/0:0/0to1/0:1/0to2/0:2/0to3/0:3/0to4/0:4/0to5/0:5/0to6/0:6/0to7/0:7/0to8/0:8/0to9/0:9/0to10/0:10/0to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15totop15:,32,False,True
2169,344,464,120,4/7to4/6,1/11to2/11,4/7to4/6:4/6to3/6:3/6to2/6:2/6to1/6:1/6to1/7:1/7to1/8:1/8to1/9:1/9to1/10:1/10to1/11:1/11to2/11:,10,True,True
984,345,448,103,8/8to7/8,2/9to2/10,8/8to7/8:7/8to6/8:6/8to5/8:5/8to4/8:4/8to3/8:3/8to2/8:2/8to2/9:2/9to2/10:,8,False,True
2768,345,616,271,4/3to4/2,14/12to14/11,4/3to4/2:4/2to5/2:5/2to6/2:6/2to7/2:7/2to8/2:8/2to9/2:9/2to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to11/12:11/12to12/12:12/12to13/12:13/12to14/12:14/12to14/11:,22,False,True
1718,345,524,179,11/13to10/13,12/3to12/4,11/13to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to11/3:11/3to12/3:12/3to12/4:,14,False,True
313,346,726,380,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
3392,347,590,243,11/1to11/2,6/13to7/13,11/1to11/2:11/2to10/2:10/2to9/2:9/2to8/2:8/2to7/2:7/2to6/2:6/2to6/3:6/3to6/4:6/4to6/5:6/5to6/6:6/6to6/7:6/7to6/8:6/8to6/9:6/9to6/10:6/10to6/11:6/11to6/12:6/12to6/13:6/13to7/13:,18,False,True
1887,347,409,62,8/3to8/4,10/3to9/3,8/3to8/4:8/4to8/3:8/3to9/3:9/3to10/3:10/3to9/3:,5,True,True
2873,347,488,141,15/13to14/13,11/6to10/6,15/13to14/13:14/13to13/13:13/13to12/13:12/13to11/13:11/13to11/12:11/12to11/11:11/11to11/10:11/10to11/9:11/9to11/8:11/8to11/7:11/7to11/6:11/6to10/6:,12,True,True
302,347,748,401,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
1984,347,501,154,5/11to5/10,4/0to5/0,5/11to5/10:5/10to4/10:4/10to4/9:4/9to4/8:4/8to4/7:4/7to4/6:4/6to4/5:4/5to4/4:4/4to4/3:4/3to4/2:4/2to4/1:4/1to4/0:4/0to5/0:,13,True,True
2182,347,479,132,4/2to4/1,0/6to0/7,4/2to4/1:4/1to3/1:3/1to2/1:2/1to1/1:1/1to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:,11,True,True
3359,348,451,103,9/3to9/4,11/8to11/7,9/3to9/4:9/4to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to11/8:11/8to11/7:,8,False,True
296,348,770,422,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,True,True
